"visit_library","visit_cinema","visit_concert","visit_museum","visit_historical_site","artistic_activity_sung","artistic_activity_played_music","subjective_urbanization","life_satisfaction","gender","difficulty_bills","megye","marital_status","marital_status_str","occupation","occupation_paid","age_exact","age_education_raw","age_education","big_five_risk_taking","big_five_creative","big_five_organized","big_five_talkative","big_five_compassionate","big_five_calm","weight_10","proj_weight_10","weight_15","proj_weight_15","weight_1569","proj_weight_1569"
0,5,4,5,5,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Baranya","házas",NA,"Bolttulajdonos, kisiparos, egyéb önálló",NA,47,18,18,"8","6","6","7","8","6",0.736887394675788,5972.27082165936,0.736781223179725,5923.49760145071,1.15369987035011,10283.0316914063
0,10,5,0,2,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nagyon elégedett","férfi","Szinte soha\Soha","Baranya","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",16,999,999,"3","5","9","5","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.954939789126254,7739.52584919643,0.955131379183877,7678.96663985138,0.886751053038539,7903.69264583173
0,0,0,0,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","no","Szinte soha\Soha","Baranya","elvált",NA,"Szakmunkás",NA,54,18,18,"0 - Egyáltalán nem igaz rám nézve","7","7","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","2",0.736887394675788,5972.27082165936,0.736781223179725,5923.49760145071,1.15369987035011,10283.0316914063
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Baranya","elvált",NA,"Csoportvezeto, muvezeto",NA,54,18,18,"0 - Egyáltalán nem igaz rám nézve","5","10 - Teljes mértékben igaz rám nézve","3","8","10 - Teljes mértékben igaz rám nézve",0.785338796880524,6364.95618681362,0.785893067360609,6318.34193523108,1.23990177618125,11051.3571045418
0,2,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Baranya","hajadon\notlen, sosem élt partnerrel",NA,"Diák","Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",21,999,999,"3","5","10 - Teljes mértékben igaz rám nézve","3","7","10 - Teljes mértékben igaz rám nézve",0.780977893792406,6329.6122598345,0.781183067779032,6280.4749669282,0.736211993780179,6561.92434288615
0,8,1,0,0,99998,99998,"nagyvárosban él?","Nagyon elégedett","férfi","Szinte soha\Soha","Baranya","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",17,99,99,"5","3","7","7","10 - Teljes mértékben igaz rám nézve","7",0.954939789126254,7739.52584919643,0.955131379183877,7678.96663985138,0.886751053038539,7903.69264583173
0,2,0,0,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","férfi","Néha","Baranya","házas",NA,"Szakmunkás",NA,42,18,18,"0 - Egyáltalán nem igaz rám nézve","0 - Egyáltalán nem igaz rám nézve","8","5","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.780815899974206,6328.29934423746,0.781476374933225,6282.83306750092,0.707899644607898,6309.57380417249
3,6,0,0,0,30,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Baranya","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",13,99,99,"5","8","8","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","7",1.10097018278259,8923.06225572284,1,0.946964205,1,1.215009473
4,5,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Baranya","hajadon\notlen, jelenleg partnerével él",NA,"Önálló magasan képzett értelmiségi (pl.: jogász,",NA,33,23,23,"0 - Egyáltalán nem igaz rám nézve","7","6","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","5",1.40592113996326,11394.606370558,1.40651129838594,11307.9243068198,1.15962766215655,10335.8666379745
0,3,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Baranya","hajadon\notlen, régebben partnerrel élt együtt, de",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,26,18,18,"3","3","10 - Teljes mértékben igaz rám nézve","7","8","10 - Teljes mértékben igaz rám nézve",0.759408939832011,6154.80178631832,0.760230247640006,6112.02064706713,0.705307527337239,6286.47002759502
0,0,3,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Egyáltalán nem elégedett","férfi","Az esetek többségében","Szabolcs","hajadon\notlen, sosem élt partnerrel",NA,"Munkanélküli, vagy ideiglenesen nem dolgozik","Segédmunkás, házi személyzet",23,888,888,"6","4","5","5","5","5",1.18460931562572,9600.93455512304,1.20148510319884,9659.57587282463,1.05238832757429,9380.03271234522
0,4,5,1,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","NT\NV","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",23,99,99,"5","6","4","4","3","8",0.788211310290628,6388.23712247344,0.791333301415519,6362.07976725198,0.778013320712793,6934.50336507193
0,0,1,1,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,33,28,28,"8","7","8","6","7","6",0.78804781608584,6386.91204665342,0.791630419630479,6364.46850759755,0.748093426738228,6667.82463358294
0,0,1,0,1,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,44,25,25,"5","5","4","7","6","6",0.78804781608584,6386.91204665342,0.791630419630479,6364.46850759755,0.748093426738228,6667.82463358294
0,5,5,1,1,99998,99998,"nagyvárosban él?","Inkább elégedett","no","NT\NV","Budapest","hajadon\notlen, régebben partnerrel élt együtt, de",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",17,99,99,"2","1","2","8","5","4",0.904323851353111,7329.29751518283,0.907078401323782,7292.63527018318,0.871949672759922,7771.7665995582
0,0,1,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,29,99,99,"4","4","6","8","7","6",0.719156982503816,5828.57067963529,0.721982810633346,5804.52285227694,0.6935347474914,6181.53817195221
0,2,5,1,2,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Néha","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,32,25,25,"8","7","5","7","6","4",1.41894278020409,11500.1432037599,1.42478667950956,11454.8528289449,1.22547007634626,10922.7260536265
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",76,18,18,"0 - Egyáltalán nem igaz rám nézve","4","7","6","9","5",4.69893820232983,38083.6091393612,4.72343246460029,37974.9646087943,1,1.215009473
0,5,9999,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Néha","Budapest","házas",NA,"Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",NA,27,19,19,"5","8","6","9","7","5",0.766442584699478,6211.80755452035,0.770108232646783,6191.43665096892,0.745354131830701,6643.40904936548
0,2,1,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Bolttulajdonos, kisiparos, egyéb önálló",91,18,18,"0 - Egyáltalán nem igaz rám nézve","5","5","5","7","7",2.29760607097541,18621.4688926673,2.30664373178035,18544.7161012534,1,1.215009473
0,5,5,0,2,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Szolnok","hajadon\notlen, régebben partnerrel élt együtt, de",NA,"Irodai munkát végzo alkalmazott",NA,29,19,19,"8","7","5","5","6","6",0.752810304573488,6101.3216520373,0.763914242762049,6141.63885065679,0.72318298671328,6445.79561996636
0,0,2,2,2,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Szolnok","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",65,18,18,"7","9","5","8","8","6",1.4939468283125,12108.0305027702,1.51605584868155,12188.6292712157,1,1.215009473
3,0,1,0,1,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","Néha","Szolnok","elvált",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,58,23,23,"6","6","6","9","9","6",1.40177792116239,11361.0267151983,1.42131484420874,11426.9403259793,2.08259027562094,18562.3162096098
0,5,0,2,5,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Pest","elvált",NA,"Irodai munkát végzo alkalmazott",NA,35,20,20,"0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","6","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.784171128281264,6355.49255213196,0.7887096845701,6340.9866834409,0.657598338673217,5861.2336974093
0,2,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",66,17,17,"1","7","6","6","7","7",0.659713905142379,5346.80079316363,0.661978965679384,5322.11013533951,1,1.215009473
52,0,12,2,1,52,156,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",18,888,888,"3","9","5","5","10 - Teljes mértékben igaz rám nézve","8",1.13165302825387,9171.73832761331,1.13553530381262,9129.3594853949,1.00924369963989,8995.48072636919
20,0,30,5,0,99998,2,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","házas",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,44,23,23,"1","8","8","7","9","8",1.41894278020409,11500.1432037599,1.42478667950956,11454.8528289449,1.22547007634626,10922.7260536265
0,12,2,0,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Irodai munkát végzo alkalmazott",NA,24,19,19,"0 - Egyáltalán nem igaz rám nézve","4","4","1","7","5",0.788211310290628,6388.23712247344,0.791333301415519,6362.07976725198,0.778013320712793,6934.50336507193
0,0,2,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Néha","Nógrád","hajadon\notlen, jelenleg partnerével él",NA,"Munkanélküli, vagy ideiglenesen nem dolgozik","Szakmunkás",42,15,15,"8","0 - Egyáltalán nem igaz rám nézve","5","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.676808721698497,5485.34960653374,0.685517737870128,5511.35472549236,0.725132196474368,6463.16910354002
0,0,2,1,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","NT\NV","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",21,99,99,"2","6","5","4","8","8",1.13165302825387,9171.73832761331,1.13553530381262,9129.3594853949,1.00924369963989,8995.48072636919
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,45,18,18,"0 - Egyáltalán nem igaz rám nézve","5","7","8","9","8",0.739429281199491,5992.87211681947,0.742160038184933,5966.74164293767,0.696083597924858,6204.25630728141
0,7,4,2,10,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","no","Szinte soha\Soha","Pest","házas",NA,"Cégtulajdonos (teljes mértékben, vagy partnerként)",NA,53,22,22,"3","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","8","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.788713460436955,6392.30691208943,0.793167257700886,6376.82421962912,1.15179793399441,10266.0795599869
0,2,0,0,3,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","no","Szinte soha\Soha","Pest","hajadon\notlen, jelenleg partnerével él",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,34,18,18,"0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","8","8","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.784171128281264,6355.49255213196,0.7887096845701,6340.9866834409,0.657598338673217,5861.2336974093
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Zala","hajadon\notlen, régebben partnerrel élt együtt, de",NA,"Szakmunkás",NA,18,17,17,"4","4","4","4","4","4",1.27419364749449,10326.991066828,1.28054576969213,10295.1996558534,1.03539662294255,9228.58410624788
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Néha","Zala","házas",NA,"Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",NA,48,19,19,"6","6","7","7","7","7",0.785726262100244,6368.09648646165,0.789068536979269,6343.87174798667,1.16383991371844,10373.4108185853
25,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Zala","elvált",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",68,16,16,"3","4","6","5","7","5",1.20225840536305,9743.97560105308,1.20776053328164,9710.02842763199,1,1.215009473
0,0,0,0,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","no","Szinte soha\Soha","Zala","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",64,17,17,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.653982207813254,5300.34695372405,0.656128402720682,5275.07338336659,1,1.215009473
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Néha","Hajdú-Bihar","hajadon\notlen, sosem élt partnerrel",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,37,23,23,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.39370484868953,11295.5966705005,1.41332710291153,11362.7213082758,1.18901750469016,10597.8209728457
0,0,0,1,1,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Néha","Hajdú-Bihar","házas",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,42,18,18,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.39370484868953,11295.5966705005,1.41332710291153,11362.7213082758,1.18901750469016,10597.8209728457
10,10,0,3,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","NT\NV","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",19,999,999,"5","6","5","6","6","7",1.13165302825387,9171.73832761331,1.13553530381262,9129.3594853949,1.00924369963989,8995.48072636919
10,10,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,29,25,25,"5","4","4","5","4","4",1.47078050552191,11920.2737917082,1.47844116524955,11886.2186232798,1.31221190610237,11695.8638577262
0,2,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Irodai munkát végzo alkalmazott",59,18,18,"6","5","6","6","6","5",0.743712445013762,6027.58598824295,0.746354525345007,6000.46404770361,1.21920571088253,10866.8911954926
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Irodai munkát végzo alkalmazott",67,20,20,"6","6","6","6","6","6",0.743712445013762,6027.58598824295,0.746354525345007,6000.46404770361,1,1.215009473
20,5,5,8,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,47,28,28,"7","6","7","6","6","5",1.42716204406775,11566.758089702,1.43283918722429,11519.5925490046,2.14643775553853,19131.39459497
0,5,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","elvált",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,59,28,28,"6","6","5","5","6","5",1.52099999367589,12327.2890099732,1.52834837324226,12287.4574409088,2.30681484322874,20560.8501385451
0,7,2,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Irodai munkát végzo alkalmazott",NA,24,18,18,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","7","10 - Teljes mértékben igaz rám nézve","7","8",0.788211310290628,6388.23712247344,0.791333301415519,6362.07976725198,0.778013320712793,6934.50336507193
0,4,1,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,24,18,18,"7","7","10 - Teljes mértékben igaz rám nézve","6","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.788211310290628,6388.23712247344,0.791333301415519,6362.07976725198,0.778013320712793,6934.50336507193
